tau_s,tau_h,mi_mc_mean,mi_mc_ci95_low,mi_mc_ci95_high,mi_mc_trial_std,mi_analytic,abs_err_mean_vs_analytic
53356.34899328859,14.821208053691276,0.017192798206824827,0.01667163345798247,0.017713962955667184,0.001189142659069507,0.017152948302482273,3.9849904342553755e-05
54363.05369127517,15.100848247576437,0.017079773822183612,0.016560417019665475,0.01759913062470175,0.0011850174642933555,0.01704003209329928,3.974172888433075e-05
55369.75838926175,15.380488441461596,0.016971885077455055,0.016454259191664322,0.01748951096324579,0.001181068028103692,0.01693224709881146,3.9637978643595334e-05
56376.463087248325,15.660128635346757,0.0168688464411503,0.016352878372178487,0.017384814510122113,0.0011772853841227273,0.016829307999773772,3.953844137652776e-05
57383.1677852349,15.939768829231918,0.016770392264522017,0.016256012592315065,0.01728477193672897,0.0011736611360191843,0.01673094934718179,3.944291734022873e-05
58389.87248322148,16.219409023117077,0.016676275082323177,0.016163417836540413,0.01718913232810594,0.0011701874125750824,0.016636923863941517,3.935121838165995e-05
59396.57718120806,16.499049217002238,0.01658626408542942,0.016074866533133975,0.017097661637724866,0.0011668568269996107,0.016547000918318542,3.9263167110878405e-05
60403.281879194634,16.7786894108874,0.01650014374535893,0.01599014619488232,0.01701014129583554,0.001163662440024576,0.016460965149220484,3.917859613844499e-05
61409.98657718121,17.05832960477256,0.01641771257335087,0.015909058192853074,0.01692636695384867,0.0011605977263735915,0.016378615225967275,3.909734738359594e-05
62416.69127516779,17.33796979865772,0.01633878199886951,0.015831416648272867,0.016846147349466156,0.0011576565442470536,0.016299762727432297,3.901927143721423e-05
63423.395973154365,17.617609992542878,0.016263175354327912,0.015757047429441128,0.016769303279214696,0.0011548331075079109,0.016224231127349185,3.894422697872657e-05
64430.10067114094,17.89725018642804,0.01619072695445794,0.015685787242228258,0.01669566666668762,0.0011521219602905637,0.01615185487422113,3.8872080236809076e-05
65436.80536912752,18.1768903803132,0.016121281260186825,0.01561748280412584,0.01662507971624781,0.0011495179537875514,0.016082478555688194,3.880270449863055e-05
66443.5100671141,18.45653057419836,0.016054692118083018,0.01555199009300694,0.016557394143159095,0.0011470162249968515,0.01601595613843063,3.8735979652388536e-05
67450.21476510068,18.73617076808352,0.015990822067519596,0.015489173662829028,0.016492470472210165,0.001144612177237179,0.015952150275749415,3.867179177018121e-05
68456.91946308725,19.015810961968683,0.015929541708601176,0.015428906019400604,0.016430177397801747,0.0011423014622601393,0.0158909316758832,3.8610032717975584e-05
69463.62416107382,19.29545115585384,0.015870729124721837,0.015371067050145737,0.016370391199297937,0.0011400799638068648,0.015832178524925175,3.855059979666203e-05
70470.3288590604,19.575091349739,0.015814269354316006,0.015315543502488036,0.016312995206143974,0.001137943782473292,0.01577577595890009,3.849339541591584e-05
71477.03355704699,19.854731543624165,0.015760053906952263,0.015262228506057187,0.016257879307847337,0.0011358892217627288,0.0157216155801735,3.843832677876205e-05
