tau_s,tau_h,mi_mc_mean,mi_mc_ci95_low,mi_mc_ci95_high,mi_mc_trial_std,mi_analytic,abs_err_mean_vs_analytic
64430.10067114094,17.89725018642804,0.011142965850557664,0.010727953684834268,0.01155797801628106,0.0009469340959662458,0.011109803633180745,3.3162217376918324e-05
65436.80536912752,18.1768903803132,0.01097311764459012,0.0105614284794651,0.01138480680971514,0.0009393519987955894,0.010940175963515276,3.2941681074843965e-05
66443.5100671141,18.45653057419836,0.010808375938598333,0.010399932629798636,0.01121681924739803,0.0009319459218684314,0.010775650338555678,3.272560004265526e-05
67450.21476510068,18.73617076808352,0.010648513801688523,0.010243242123270633,0.011053785480106413,0.000924709206426363,0.010615999976494742,3.2513825193781e-05
68456.91946308725,19.015810961968683,0.010493317554230174,0.010091146046941751,0.010895489061518597,0.0009176355397045559,0.010461011339886627,3.2306214343547426e-05
69463.62416107382,19.29545115585384,0.010342585814492666,0.009943445644089803,0.010741725984895529,0.0009107189322159699,0.010310483182684018,3.210263180864793e-05
70470.3288590604,19.575091349739,0.010196128626415012,0.009799953451149248,0.010592303801680776,0.0009039536968287155,0.010164225678389606,3.190294802540676e-05
71477.03355704699,19.854731543624165,0.010053766660584617,0.009660492507145997,0.010447040814023237,0.0008973344294718745,0.010022059621382327,3.1707039202289594e-05
72483.73825503356,20.134371737509323,0.009915330481340736,0.00952489562860785,0.010305765334073623,0.0008908559913222979,0.009883815694348236,3.151478699250053e-05
73490.44295302013,20.41401193139448,0.009780659873714667,0.009393004743720585,0.01016831500370875,0.0008845134923400854,0.00974933379552284,3.1326078191827936e-05
74497.14765100672,20.693652125279645,0.009649603224575988,0.00926467028015111,0.010034536169000866,0.0008783022760338546,0.009618462420122648,3.114080445333969e-05
75503.8523489933,20.973292319164806,0.009522016952961721,0.00913975060156142,0.009904283304362022,0.0008722179053488727,0.009491058090940132,3.095886202158886e-05
76510.55704697987,21.252932513049963,0.009397764985094885,0.009018111488362091,0.00977741848182768,0.0008662561495816545,0.009366984833605268,3.0780151489617075e-05
77517.26174496644,21.532572706935124,0.009276718270038446,0.008899625658689393,0.0096538108813875,0.0008604129722340725,0.009246113692475681,3.060457756276502e-05
78523.96644295302,21.812212900820285,0.009158754332379865,0.008784172326035695,0.009533336338724035,0.0008546845197283882,0.009128322283534471,3.0432048845393384e-05
79530.67114093961,22.091853094705446,0.009043756858672461,0.008671636790290527,0.009415876927054395,0.0008490671109121162,0.0090134943810356,3.0262477636862004e-05
80537.37583892618,22.371493288590607,0.008931615314704013,0.008561910059290955,0.009301320570117072,0.0008435572272882863,0.008901519534962094,3.0095779741919418e-05
81544.08053691275,22.651133482475764,0.00882222459094227,0.008454888498256563,0.009189560683627978,0.0008381515039126591,0.008792292716649176,2.993187429309492e-05
82550.78523489933,22.930773676360925,0.008715484673767294,0.00835047350474221,0.009080495842792378,0.0008328467209048494,0.008685713990184762,2.9770683582532736e-05
83557.48993288592,23.21041387024609,0.008611300340328625,0.008248571206967733,0.008974029473689518,0.0008276397955250427,0.008581688207423227,2.9612132905398533e-05
84564.19463087249,23.490054064131247,0.008509580875069747,0.008149092183586296,0.008870069566553198,0.0008225277747723959,0.008480124724658436,2.9456150411310764e-05
85570.89932885906,23.769694258016404,0.008410239806147505,0.008051951203136632,0.008768528409158377,0.0008175078284650451,0.00838093713918051,2.9302666966993934e-05
